,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
444,1665,0527402240,060,RL,69.05520046484602,7472.0,Pave,2,Lvl,1,CulDSac,1,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,3,3,CBlock,3,3,4,2,626.0,6,0.0,99.0,725.0,GasA,2,Y,1,725.0,754.0,0.0,1479.0,1.0,0.0,1.0,1.0,4.0,1.0,2,7.0,8,0.0,6,Attchd,1972.0,1,2.0,484.0,3,3,1,0.0,32.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,184000.0
445,2635,0535478110,190,RL,70.0,7000.0,Pave,1,Lvl,1,Inside,1,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,2,953.0,6,0.0,72.0,1025.0,GasA,3,Y,1,1025.0,0.0,0.0,1025.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,1,96.0,80.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2006,WD ,124000.0
446,581,0534127130,020,RL,69.05520046484602,11717.0,Pave,2,Lvl,1,Inside,1,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,3,3,CBlock,3,3,4,6,0.0,6,0.0,1442.0,1442.0,GasA,3,Y,1,1442.0,0.0,0.0,1442.0,0.0,0.0,2.0,0.0,2.0,1.0,3,6.0,8,1.0,3,Attchd,1970.0,2,2.0,615.0,3,3,1,371.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,2,2009,WD ,185000.0
447,2435,0528240080,060,RL,106.0,11194.0,Pave,2,Lvl,1,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,2,3,PConc,2,3,4,6,0.0,6,0.0,1406.0,1406.0,GasA,1,Y,1,1454.0,482.0,0.0,1936.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,8,1.0,3,Attchd,2000.0,2,2.0,504.0,3,3,1,188.0,124.0,0.0,0.0,0.0,0.0,5,NA,0.0,11,2006,WD ,230500.0
448,2799,0907285010,060,RL,90.0,11250.0,Pave,2,Lvl,1,Corner,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,3,3,PConc,2,3,3,2,796.0,6,0.0,258.0,1054.0,GasA,1,Y,1,1070.0,869.0,0.0,1939.0,0.0,1.0,2.0,1.0,3.0,1.0,2,8.0,8,1.0,3,Attchd,1998.0,2,3.0,555.0,3,3,1,128.0,84.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2006,WD ,227000.0
449,883,0907414080,060,RL,64.0,8633.0,Pave,1,Lvl,1,FR2,1,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,4,1,193.0,6,0.0,545.0,738.0,GasA,1,Y,1,738.0,738.0,0.0,1476.0,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,2005.0,1,2.0,540.0,3,3,1,100.0,35.0,0.0,0.0,0.0,0.0,5,NA,0.0,2,2009,WD ,173500.0
450,2537,0534201300,085,RL,70.0,8400.0,Pave,1,Lvl,1,Inside,1,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,1,1,744.0,6,0.0,89.0,833.0,GasA,2,Y,1,898.0,0.0,0.0,898.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,1968.0,2,1.0,326.0,3,3,1,143.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2006,WD ,140000.0
451,1120,0528439010,020,RL,87.0,10037.0,Pave,1,Lvl,1,Corner,1,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,1,3,4,1,666.0,6,0.0,794.0,1460.0,GasA,1,Y,1,1460.0,0.0,0.0,1460.0,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,8,1.0,2,Attchd,2006.0,1,2.0,480.0,3,3,1,0.0,20.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2008,WD ,247000.0
452,774,0905107310,085,RL,69.05520046484602,8014.0,Pave,2,Lvl,1,CulDSac,1,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,3,3,CBlock,2,3,1,1,456.0,6,0.0,0.0,456.0,GasA,3,Y,1,1034.0,0.0,0.0,1034.0,0.0,1.0,1.0,0.0,3.0,1.0,3,5.0,8,1.0,4,Basment,1978.0,1,2.0,504.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2009,WD ,149900.0
453,1447,0907202010,020,RL,69.05520046484602,12250.0,Pave,2,Lvl,1,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,3,3,CBlock,2,3,3,2,781.0,6,0.0,83.0,864.0,GasA,1,Y,1,1174.0,0.0,0.0,1174.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,8,0.0,6,Attchd,1978.0,3,2.0,528.0,3,3,1,211.0,0.0,280.0,0.0,0.0,0.0,5,NA,0.0,5,2008,WD ,158000.0
454,104,0533223100,160,FV,69.05520046484602,2403.0,Pave,2,Lvl,1,FR2,1,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,4,1,244.0,6,0.0,286.0,530.0,GasA,1,Y,1,530.0,550.0,0.0,1080.0,0.0,0.0,2.0,1.0,2.0,1.0,2,4.0,8,0.0,6,Attchd,2003.0,2,2.0,496.0,3,3,1,0.0,50.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2010,WD ,147110.0
455,2694,0903454080,050,RM,50.0,8600.0,Pave,1,Bnk,1,Inside,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,4,6,0.0,6,0.0,780.0,780.0,GasA,3,Y,1,780.0,596.0,0.0,1376.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,8,1.0,2,Detchd,1937.0,3,1.0,198.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,119500.0
456,920,0909275080,050,RL,60.0,13680.0,Pave,1,HLS,1,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,2,728.0,6,0.0,112.0,840.0,GasA,1,Y,1,840.0,727.0,0.0,1567.0,1.0,0.0,1.0,1.0,2.0,1.0,3,6.0,6,2.0,3,Detchd,1961.0,3,2.0,440.0,3,3,1,0.0,21.0,150.0,0.0,0.0,0.0,5,NA,0.0,2,2009,WD ,205000.0
457,1951,0535379110,070,RL,60.0,10800.0,Pave,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,2,CBlock,2,3,2,6,0.0,6,0.0,736.0,736.0,GasA,1,Y,1,751.0,783.0,0.0,1534.0,0.0,0.0,1.0,1.0,3.0,1.0,2,6.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,3,0.0,112.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2007,WD ,148000.0
458,9,0527146030,120,RL,39.0,5389.0,Pave,2,Lvl,1,Inside,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,PConc,2,3,4,1,1180.0,6,0.0,415.0,1595.0,GasA,1,Y,1,1616.0,0.0,0.0,1616.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,8,1.0,3,Attchd,1995.0,2,2.0,608.0,3,3,1,237.0,152.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2010,WD ,236500.0
459,2848,0909176180,050,RL,60.0,10890.0,Pave,1,Lvl,1,Inside,1,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,4,3,4,5,930.0,6,0.0,128.0,1058.0,GasA,3,Y,1,1058.0,493.0,0.0,1551.0,1.0,0.0,2.0,0.0,3.0,1.0,4,6.0,8,0.0,6,Detchd,1938.0,3,1.0,240.0,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2006,WD ,137000.0
460,614,0534431130,020,RL,68.0,9768.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,4,100.0,2,247.0,613.0,960.0,GasA,2,Y,1,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,8,0.0,6,Attchd,1955.0,2,1.0,330.0,3,3,1,0.0,70.0,0.0,0.0,0.0,0.0,5,NA,0.0,2,2009,WD ,122000.0
461,1736,0528222030,020,RL,73.0,8993.0,Pave,2,Lvl,1,Inside,1,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,2,6,0.0,6,0.0,1302.0,1302.0,GasA,1,Y,1,1302.0,0.0,0.0,1302.0,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,8,0.0,6,Attchd,2007.0,1,2.0,436.0,3,3,1,0.0,22.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2007,New,176485.0
462,2686,0903400030,030,RL,50.0,11672.0,Pave,3,Lvl,1,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,4,6,0.0,6,0.0,816.0,816.0,GasA,3,Y,2,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,8,0.0,6,Detchd,1925.0,3,1.0,210.0,4,4,3,168.0,0.0,112.0,0.0,0.0,0.0,5,NA,0.0,7,2006,WD ,109000.0
463,2257,0916253320,120,RM,69.05520046484602,9763.0,Pave,2,Lvl,1,Inside,1,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,2,3,PConc,2,3,4,1,1102.0,2,72.0,328.0,1502.0,GasA,1,Y,1,1502.0,0.0,0.0,1502.0,1.0,0.0,1.0,1.0,1.0,1.0,2,5.0,8,1.0,3,Attchd,1998.0,1,1.0,286.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,9,2007,WD ,330000.0
464,1284,0902100020,020,RM,56.0,9836.0,Pave,1,Bnk,1,Inside,1,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,4,1,96.0,6,0.0,96.0,192.0,GasA,2,N,1,1133.0,0.0,0.0,1133.0,1.0,0.0,1.0,0.0,3.0,1.0,3,7.0,8,0.0,6,Detchd,2008.0,3,1.0,308.0,3,3,1,0.0,175.0,0.0,0.0,0.0,0.0,5,NA,0.0,12,2008,WD ,143000.0
465,1765,0528340030,060,RL,89.0,10557.0,Pave,2,Lvl,1,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,2,3,PConc,1,3,1,1,672.0,6,0.0,736.0,1408.0,GasA,1,Y,1,1671.0,1407.0,0.0,3078.0,1.0,0.0,2.0,1.0,4.0,1.0,2,9.0,8,1.0,3,Attchd,1998.0,1,3.0,806.0,3,3,1,108.0,87.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2007,WD ,410000.0
466,1811,0531380110,060,RL,70.0,8462.0,Pave,2,Lvl,1,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,2,2,PConc,2,2,4,1,814.0,6,0.0,114.0,928.0,GasA,1,Y,1,936.0,785.0,0.0,1721.0,0.0,1.0,2.0,1.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,1994.0,2,2.0,471.0,3,3,1,300.0,87.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2007,WD ,201000.0
467,2603,0535380130,050,RL,60.0,10818.0,Pave,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,4,3,4,6,0.0,6,0.0,1077.0,1077.0,GasA,3,Y,2,981.0,779.0,0.0,1760.0,0.0,0.0,1.0,1.0,4.0,1.0,3,7.0,8,1.0,3,Detchd,1935.0,3,2.0,648.0,4,3,1,120.0,0.0,96.0,0.0,0.0,0.0,5,NA,0.0,2,2006,COD,80000.0
468,2220,0909282020,070,RL,61.0,7259.0,Pave,2,Lvl,1,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,2,774.0,5,150.0,104.0,1028.0,GasA,1,Y,1,1436.0,884.0,0.0,2320.0,1.0,0.0,2.0,1.0,3.0,1.0,2,9.0,8,1.0,3,Detchd,1945.0,3,1.0,180.0,3,3,1,224.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2007,WD ,259500.0
469,2273,0916477060,060,RL,69.05520046484602,11800.0,Pave,2,Lvl,1,Inside,1,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,2,3,PConc,2,3,1,1,766.0,6,0.0,356.0,1122.0,GasA,1,Y,1,1146.0,1340.0,0.0,2486.0,1.0,0.0,3.0,1.0,5.0,1.0,2,10.0,8,1.0,2,BuiltIn,2003.0,1,2.0,452.0,3,3,1,143.0,32.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2007,WD ,279900.0
470,163,0535453070,020,RL,75.0,7500.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,4,5,340.0,4,906.0,0.0,1246.0,GasA,1,Y,1,1246.0,0.0,0.0,1246.0,1.0,0.0,1.0,1.0,3.0,1.0,2,6.0,8,0.0,6,Attchd,1959.0,2,1.0,305.0,3,3,1,218.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2010,WD ,154000.0
471,2116,0906426060,050,RL,69.05520046484602,159000.0,Pave,3,Low,1,CulDSac,3,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,2,3,CBlock,2,3,1,4,697.0,6,0.0,747.0,1444.0,GasA,2,Y,1,1444.0,700.0,0.0,2144.0,0.0,1.0,2.0,0.0,4.0,1.0,2,7.0,8,2.0,3,Attchd,1958.0,1,2.0,389.0,3,3,1,0.0,98.0,0.0,0.0,0.0,0.0,5,Shed,500.0,6,2007,WD ,277000.0
472,2734,0905403050,050,RL,62.0,6488.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3,3,4,5,230.0,6,0.0,569.0,799.0,GasA,1,N,2,799.0,351.0,0.0,1150.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,5,2.0,3,BuiltIn,1942.0,3,1.0,215.0,3,3,1,264.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2006,WD ,128000.0
473,426,0528108010,020,RL,110.0,14230.0,Pave,1,Lvl,1,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,2,3,PConc,2,3,4,6,0.0,6,0.0,1566.0,1566.0,GasA,1,Y,1,1600.0,0.0,0.0,1600.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,8,1.0,2,Attchd,2007.0,2,3.0,890.0,3,3,1,0.0,56.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,WD ,256300.0
474,2216,0909276210,050,RL,110.0,7810.0,Pave,2,HLS,1,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,3,2,BrkTil,3,2,4,1,189.0,6,0.0,741.0,930.0,GasA,1,Y,1,1230.0,525.0,0.0,1755.0,0.0,0.0,2.0,0.0,4.0,1.0,2,7.0,8,1.0,3,Detchd,1930.0,3,1.0,231.0,4,3,1,0.0,40.0,0.0,0.0,0.0,0.0,5,NA,0.0,11,2007,WD ,188000.0
475,2900,0916475100,020,RL,85.0,14331.0,Pave,1,Lvl,1,Inside,1,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,2,3,PConc,1,3,1,1,1274.0,6,0.0,526.0,1800.0,GasA,1,Y,1,1800.0,0.0,0.0,1800.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,8,1.0,2,Attchd,2002.0,1,3.0,765.0,3,3,1,270.0,78.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2006,WD ,312500.0
476,97,0533212010,160,FV,30.0,3182.0,Pave,1,Lvl,1,Inside,1,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,PConc,2,3,4,6,0.0,6,0.0,600.0,600.0,GasA,1,Y,1,600.0,600.0,0.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,2,4.0,8,0.0,6,Detchd,2004.0,2,2.0,480.0,3,3,1,0.0,172.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2010,WD ,151000.0
477,1680,0527451170,160,RM,24.0,1920.0,Pave,1,Lvl,1,Inside,1,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,3,CBlock,3,3,4,2,471.0,6,0.0,294.0,765.0,GasA,1,Y,1,765.0,600.0,0.0,1365.0,1.0,0.0,1.0,1.0,2.0,1.0,3,6.0,7,0.0,6,Detchd,1971.0,3,2.0,440.0,3,3,1,240.0,36.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2007,WD ,122500.0
478,1133,0531371070,060,RL,68.0,10110.0,Pave,1,Lvl,1,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,3,1,80.0,2,555.0,200.0,835.0,GasA,1,Y,1,835.0,861.0,0.0,1696.0,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,2003.0,2,2.0,542.0,3,3,1,143.0,66.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2008,WD ,188000.0
479,2761,0906394010,060,RL,91.0,10984.0,Pave,2,Lvl,1,Corner,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,1,6,0.0,6,0.0,945.0,945.0,GasA,1,Y,1,945.0,864.0,0.0,1809.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,8,0.0,6,Attchd,2005.0,2,2.0,638.0,3,3,1,144.0,54.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2006,New,209700.0
480,1642,0527256030,020,RL,85.0,14082.0,Pave,2,HLS,1,Inside,1,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,2,3,PConc,1,2,1,1,1558.0,6,0.0,662.0,2220.0,GasA,1,Y,1,2234.0,0.0,0.0,2234.0,1.0,0.0,1.0,1.0,1.0,1.0,2,7.0,8,1.0,2,Attchd,2006.0,2,2.0,724.0,3,3,1,390.0,80.0,0.0,0.0,0.0,0.0,5,NA,0.0,1,2007,WD ,441929.0
481,1141,0531382110,060,RL,50.0,8480.0,Pave,2,Lvl,1,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,2,3,PConc,2,3,4,1,602.0,6,0.0,284.0,886.0,GasA,1,Y,1,886.0,794.0,0.0,1680.0,0.0,1.0,2.0,1.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,1993.0,2,2.0,474.0,3,3,1,144.0,96.0,0.0,0.0,0.0,0.0,5,NA,0.0,10,2008,WD ,163000.0
482,2118,0906475110,060,RL,69.05520046484602,12205.0,Pave,2,Low,1,Inside,1,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,4,1,5,568.0,6,0.0,264.0,832.0,GasA,2,Y,1,976.0,1111.0,0.0,2087.0,0.0,0.0,2.0,1.0,5.0,1.0,2,9.0,8,0.0,6,Attchd,1966.0,1,2.0,444.0,3,3,1,133.0,168.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2007,WD ,187500.0
483,870,0907275010,020,RL,90.0,15750.0,Pave,1,Lvl,1,FR3,1,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,2,3,PConc,2,3,1,1,1246.0,6,0.0,216.0,1462.0,GasA,1,Y,1,1513.0,0.0,0.0,1513.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,8,1.0,3,Attchd,1999.0,1,2.0,521.0,3,3,1,135.0,34.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2009,WD ,220000.0
484,1875,0534201040,020,RL,70.0,8050.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,4,2,474.0,3,38.0,437.0,949.0,GasA,3,Y,1,1107.0,0.0,0.0,1107.0,1.0,0.0,1.0,0.0,3.0,1.0,2,5.0,8,0.0,6,Attchd,1967.0,2,1.0,308.0,3,3,1,88.0,64.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2007,WD ,127000.0
485,155,0535327140,020,RL,60.0,7200.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,3,3,4,1,0.0,6,0.0,0.0,0.0,GasA,1,Y,1,827.0,0.0,0.0,827.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,5,1.0,5,Detchd,1967.0,3,1.0,392.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2010,WD ,107500.0
486,1318,0902328040,075,RM,35.0,6300.0,Pave,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3,3,4,6,0.0,6,0.0,742.0,742.0,GasA,1,Y,1,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,3,9.0,8,1.0,2,Attchd,nan,3,0.0,0.0,3,3,1,0.0,291.0,134.0,0.0,0.0,0.0,5,NA,0.0,6,2008,WD ,128000.0
487,1285,0902100030,030,RM,30.0,5232.0,Pave,4,Bnk,1,Inside,1,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,4,6,0.0,6,0.0,680.0,680.0,GasA,2,N,4,764.0,0.0,0.0,764.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,8,0.0,6,Detchd,1965.0,3,2.0,504.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2008,WD ,73000.0
488,2400,0528164040,020,RL,72.0,11846.0,Pave,2,HLS,1,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,2,3,PConc,1,3,1,1,1567.0,6,0.0,225.0,1792.0,GasA,1,Y,1,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,1,6.0,8,1.0,2,Attchd,2003.0,1,3.0,874.0,3,3,1,206.0,49.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2006,WD ,374000.0
489,1068,0528178070,060,RL,130.0,16900.0,Pave,1,Lvl,1,Inside,1,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,2,3,PConc,1,3,3,1,1075.0,6,0.0,404.0,1479.0,GasA,1,Y,1,1515.0,1134.0,0.0,2649.0,1.0,0.0,2.0,1.0,4.0,1.0,2,10.0,8,1.0,3,Attchd,2001.0,1,3.0,746.0,3,3,1,0.0,60.0,0.0,0.0,0.0,0.0,5,NA,0.0,1,2008,WD ,421250.0
490,361,0527164060,060,RL,69.05520046484602,9636.0,Pave,2,Lvl,1,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,2,3,4,6,0.0,6,0.0,808.0,808.0,GasA,2,Y,1,808.0,785.0,0.0,1593.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,BuiltIn,1993.0,2,2.0,389.0,3,3,1,342.0,40.0,0.0,0.0,0.0,0.0,5,NA,0.0,12,2009,WD ,178000.0
